user_id,age,gender,location,signup_date,preferred_brands,spending_power,avg_purchase_value,total_purchases
U04479,23,Other,San Jose,2025-06-09,Apple,low,82.78,6
U04480,30,F,Los Angeles,2023-11-15,HP,medium,387.68,7
U04481,43,Other,Chicago,2025-07-19,HP,high,1446.13,2
U04482,18,F,Chicago,2025-04-16,Apple,low,243.96,12
U04483,40,F,Los Angeles,2023-12-21,Sony,high,1378.84,4
U04484,24,Other,San Antonio,2025-02-03,"Sony,Dell",low,222.16,7
U04485,53,M,New York,2025-04-23,"Sony,Dell",high,789.64,10
U04486,41,Other,Houston,2023-11-20,Sony,high,343.76,3
U04487,33,M,Phoenix,2025-01-16,"Samsung,Dell,Apple",medium,393.82,6
U04488,33,Other,Dallas,2025-04-26,"Apple,Samsung",medium,232.19,4
U04489,34,F,Philadelphia,2024-09-11,"HP,Sony,Apple",medium,603.54,12
U04490,34,M,New York,2025-03-06,"HP,Sony",medium,313.78,7
U04491,31,F,New York,2024-03-16,"Sony,Apple",medium,655.98,7
U04492,28,Other,San Jose,2024-12-23,"Samsung,HP,Sony",medium,232.46,6
U04493,29,Other,San Jose,2023-11-14,"Apple,Samsung",medium,359.0,6
U04494,37,M,Phoenix,2025-01-02,Apple,medium,744.38,13
U04495,53,M,San Diego,2024-03-20,HP,high,508.67,7
U04496,33,Other,Philadelphia,2023-08-09,"Samsung,HP,Dell",medium,484.83,7
U04497,41,Other,Houston,2024-03-14,"Sony,HP",high,608.71,14
U04498,18,F,Los Angeles,2024-05-06,Dell,low,139.24,4
U04499,44,M,Philadelphia,2024-09-03,"HP,Apple",high,645.72,8
U04500,41,M,Chicago,2024-06-25,"Dell,Apple",high,707.5,5
U04501,26,Other,Houston,2023-12-12,HP,medium,646.99,6
U04502,20,M,San Jose,2024-10-29,Dell,low,226.95,13
U04503,36,M,Los Angeles,2024-08-08,Apple,medium,324.62,6
U04504,22,F,Houston,2023-10-16,HP,low,62.63,9
U04505,29,M,San Diego,2023-11-03,"HP,Sony,Dell",medium,308.56,7
U04506,19,F,San Diego,2024-03-31,Samsung,low,226.21,10
U04507,39,Other,Los Angeles,2025-03-16,"HP,Apple,Dell",medium,469.95,7
U04508,47,M,San Jose,2025-04-07,Dell,high,715.96,5
U04509,51,M,San Jose,2023-08-15,"Sony,Dell",high,1101.55,6
U04510,56,M,Phoenix,2025-01-24,Apple,high,805.71,5
U04511,22,Other,Chicago,2025-01-28,Dell,low,264.09,5
U04512,24,Other,Philadelphia,2023-11-24,Apple,low,50.96,7
U04513,39,F,Phoenix,2025-01-15,"Sony,Samsung",medium,435.38,10
U04514,23,F,Phoenix,2024-12-25,HP,low,252.09,10
U04515,34,F,San Jose,2025-04-24,"Samsung,HP",medium,614.01,15
U04516,24,Other,New York,2023-10-21,Dell,low,207.31,12
U04517,35,M,San Diego,2024-06-16,"HP,Samsung,Dell",medium,294.33,9
U04518,46,Other,New York,2023-10-25,"Dell,Sony,HP",high,878.88,8
U04519,22,M,San Jose,2024-12-17,HP,low,237.65,8
U04520,26,M,New York,2025-07-14,HP,medium,226.03,5
U04521,46,M,San Antonio,2024-12-24,"Samsung,Sony,Dell",high,1177.06,5
U04522,35,F,San Diego,2024-04-28,"Sony,Dell",medium,421.81,5
U04523,43,F,Los Angeles,2024-03-25,HP,high,1089.68,8
U04524,30,F,New York,2024-11-23,"Sony,Dell",medium,582.63,7
U04525,18,M,Chicago,2023-07-31,"Dell,Sony",low,212.13,5
U04526,28,Other,San Antonio,2024-02-03,"Apple,Sony",medium,378.01,13
U04527,18,F,Houston,2024-08-22,Dell,low,128.15,7
U04528,58,M,Philadelphia,2025-05-20,"Sony,Apple,HP",high,1311.76,11
U04529,18,F,San Antonio,2023-12-24,"Dell,Sony,HP",low,254.25,4
U04530,26,F,San Jose,2024-06-05,"Dell,Apple",medium,225.07,5
U04531,61,Other,Houston,2023-08-06,Dell,high,1192.75,10
U04532,19,M,Chicago,2023-12-23,"Sony,HP",low,209.36,5
U04533,22,M,New York,2023-12-29,Samsung,low,292.69,6
U04534,41,M,Philadelphia,2025-04-25,"Sony,HP,Samsung",high,875.95,10
U04535,24,Other,Philadelphia,2025-01-07,"Samsung,HP",low,171.17,7
U04536,24,F,New York,2024-10-22,Sony,low,85.98,5
U04537,37,F,Phoenix,2024-12-21,Samsung,medium,571.3,8
U04538,29,F,New York,2024-01-17,Samsung,medium,674.05,13
U04539,18,M,Chicago,2023-12-02,"Samsung,Apple,Dell",low,204.98,10
U04540,33,M,Philadelphia,2023-10-14,Sony,medium,735.5,11
U04541,39,Other,Houston,2023-11-16,Samsung,medium,564.41,4
U04542,39,F,New York,2025-04-30,"Sony,Dell,Apple",medium,534.2,6
U04543,51,M,San Diego,2024-05-12,"HP,Sony,Apple",high,1024.15,6
U04544,34,Other,San Diego,2024-01-24,Sony,medium,650.91,5
U04545,42,F,San Diego,2023-08-25,"Apple,HP,Samsung",high,906.94,12
U04546,45,F,Phoenix,2024-06-15,"Dell,HP",high,1029.08,5
U04547,26,Other,Dallas,2024-12-13,"Apple,Sony",medium,326.22,8
U04548,21,F,Dallas,2025-02-16,"Sony,Apple,HP",low,131.74,11
U04549,27,Other,Chicago,2024-08-20,"Dell,Samsung,Sony",medium,486.03,3
U04550,26,M,San Antonio,2024-07-04,"Samsung,HP,Apple",medium,396.44,4
U04551,39,Other,Chicago,2024-03-16,Sony,medium,630.7,10
U04552,34,F,Dallas,2023-11-16,"Samsung,Dell,Apple",medium,636.59,10
U04553,24,F,San Diego,2025-01-28,Samsung,low,113.33,5
U04554,30,F,San Antonio,2024-05-28,"Apple,HP",medium,412.06,8
U04555,38,F,San Jose,2024-06-28,HP,medium,228.92,9
U04556,33,F,Dallas,2024-06-18,HP,medium,688.25,7
U04557,26,F,Dallas,2023-08-16,"Dell,Samsung,HP",medium,783.12,8
U04558,25,Other,Phoenix,2025-07-09,HP,medium,416.14,8
U04559,38,Other,San Antonio,2023-10-31,"Sony,Dell,Apple",medium,337.73,8
U04560,26,F,Phoenix,2025-06-10,"HP,Samsung,Sony",medium,593.46,6
U04561,34,M,Dallas,2024-11-17,"Apple,HP,Samsung",medium,547.58,12
U04562,30,M,Phoenix,2024-04-04,"HP,Apple",medium,682.7,9
U04563,23,Other,Houston,2024-03-10,"HP,Samsung",low,207.91,7
U04564,18,Other,Dallas,2025-07-26,Samsung,low,89.99,9
U04565,46,M,Los Angeles,2024-06-29,Apple,high,901.41,9
U04566,23,F,Chicago,2025-06-27,Samsung,low,110.12,9
U04567,39,M,Philadelphia,2025-02-23,Apple,medium,756.91,9
U04568,33,M,San Antonio,2023-10-15,"Samsung,Apple,HP",medium,660.81,8
U04569,31,Other,Dallas,2025-01-28,Samsung,medium,491.02,12
U04570,39,M,Houston,2025-03-25,"HP,Dell,Samsung",medium,312.38,11
U04571,35,M,Chicago,2023-10-30,"HP,Apple",medium,738.54,7
U04572,18,M,Los Angeles,2023-09-18,"Dell,Sony",low,149.71,9
U04573,30,Other,New York,2025-07-21,"Apple,HP,Sony",medium,549.1,8
U04574,31,Other,Los Angeles,2024-04-10,"Sony,Samsung",medium,692.5,8
U04575,55,M,Phoenix,2024-09-15,"Samsung,Sony,Apple",high,1240.99,4
U04576,35,Other,San Diego,2025-04-03,"Apple,Sony",medium,370.81,11
U04577,27,F,Phoenix,2024-05-09,"Apple,HP,Samsung",medium,785.82,11
U04578,26,M,Dallas,2024-04-21,Samsung,medium,489.58,8
U04579,32,Other,Chicago,2025-06-25,"Apple,HP",medium,573.95,6
U04580,36,Other,Dallas,2025-07-19,"Samsung,Sony,Dell",medium,628.04,7
U04581,31,Other,Los Angeles,2025-01-26,Samsung,medium,267.95,7
U04582,24,Other,New York,2025-07-03,"HP,Samsung",low,94.49,12
U04583,19,Other,Los Angeles,2024-01-16,Samsung,low,220.81,11
U04584,19,F,Chicago,2023-07-31,"Dell,Samsung",low,140.24,4
U04585,46,Other,New York,2025-02-11,Samsung,high,434.04,10
U04586,36,F,San Diego,2023-12-29,"Sony,Samsung",medium,517.48,8
U04587,53,Other,Houston,2025-02-07,"Dell,Apple",high,421.82,7
U04588,35,M,San Antonio,2024-04-28,"Apple,HP,Samsung",medium,792.33,3
U04589,34,F,Dallas,2024-06-02,"Samsung,Apple,Dell",medium,391.92,8
U04590,29,F,Houston,2024-02-25,"Sony,Samsung",medium,459.39,7
U04591,31,M,New York,2025-02-04,Apple,medium,568.88,7
U04592,44,F,Los Angeles,2024-03-21,"Sony,Samsung,HP",high,1328.56,7
U04593,53,F,New York,2024-07-24,Apple,high,1030.0,6
U04594,20,F,Los Angeles,2025-05-27,"Sony,Apple,Samsung",low,130.59,8
U04595,45,F,New York,2024-02-04,"HP,Sony",high,496.58,8
U04596,50,F,San Antonio,2024-03-14,"Apple,Samsung",high,1238.0,10
U04597,18,Other,Phoenix,2024-05-08,"HP,Dell",low,62.38,7
U04598,40,M,Dallas,2023-09-27,"Samsung,Apple,Sony",high,839.41,3
U04599,20,F,Phoenix,2025-06-17,"HP,Samsung",low,130.48,9
U04600,28,Other,New York,2025-05-03,"Samsung,Dell",medium,300.2,9
U04601,26,Other,San Jose,2024-05-01,Samsung,medium,529.1,4
U04602,43,Other,New York,2025-03-30,"HP,Samsung,Apple",high,313.06,4
U04603,18,M,Los Angeles,2025-02-17,Samsung,low,113.9,12
U04604,27,F,Houston,2024-07-01,"Apple,HP,Sony",medium,557.92,9
U04605,34,F,New York,2025-01-26,"Apple,Dell",medium,388.88,14
U04606,33,M,San Diego,2023-10-14,"Sony,Dell,Apple",medium,631.41,7
U04607,24,F,New York,2023-09-13,"Sony,HP",low,284.79,14
U04608,33,F,San Jose,2024-05-08,"HP,Dell,Apple",medium,578.45,3
U04609,21,M,Chicago,2024-11-10,Dell,low,234.57,16
U04610,31,Other,New York,2024-09-16,"Sony,Apple,Dell",medium,525.45,6
U04611,33,Other,Dallas,2025-03-27,"Apple,HP,Dell",medium,798.08,5
U04612,51,F,Philadelphia,2023-08-13,"Dell,HP",high,857.67,7
U04613,40,F,Los Angeles,2023-12-08,"Samsung,Sony",high,977.39,9
U04614,45,Other,New York,2025-04-21,"Apple,Samsung",high,1248.18,5
U04615,26,F,San Antonio,2024-09-18,"Apple,Dell",medium,722.0,5
U04616,38,F,New York,2025-03-18,Samsung,medium,533.07,10
U04617,18,F,Philadelphia,2024-12-05,"Dell,Samsung",low,160.11,9
U04618,20,Other,Chicago,2024-09-01,Samsung,low,64.83,6
U04619,18,F,San Jose,2023-10-08,"Samsung,Sony,Dell",low,191.01,12
U04620,21,F,Houston,2024-07-24,"HP,Dell,Apple",low,294.62,9
U04621,33,M,San Jose,2023-11-14,Samsung,medium,577.17,8
U04622,40,F,San Diego,2023-08-28,"Apple,Samsung,Sony",high,1381.37,6
U04623,34,M,San Jose,2024-11-22,"HP,Dell,Sony",medium,454.21,6
U04624,47,Other,San Jose,2024-02-03,"Dell,Sony",high,940.46,7
U04625,26,F,Chicago,2023-09-04,"Samsung,HP",medium,391.46,6
U04626,37,F,Philadelphia,2025-03-16,"Samsung,Apple,Sony",medium,639.83,4
U04627,29,F,San Diego,2024-06-09,Samsung,medium,483.99,5
U04628,31,F,Houston,2024-11-30,"Apple,Dell",medium,578.46,7
U04629,34,M,Los Angeles,2024-06-03,"Samsung,HP",medium,362.1,15
U04630,35,M,Los Angeles,2024-11-02,"Samsung,Apple,HP",medium,439.01,8
U04631,54,M,Phoenix,2023-08-23,"Samsung,Dell",high,554.14,7
U04632,34,M,Dallas,2024-01-06,"Samsung,HP",medium,316.97,9
U04633,40,F,New York,2024-10-11,"Sony,HP",high,735.68,10
U04634,38,Other,Los Angeles,2023-09-29,"Samsung,Sony",medium,722.76,7
U04635,31,M,Los Angeles,2025-05-10,Dell,medium,403.72,7
U04636,18,Other,Phoenix,2024-10-01,"Sony,Dell,HP",low,122.2,2
U04637,45,M,Dallas,2024-01-31,"Sony,Samsung,HP",high,1221.93,12
U04638,37,F,Houston,2024-02-27,Sony,medium,244.76,9
U04639,30,Other,Los Angeles,2025-03-25,"Sony,Dell",medium,585.01,10
U04640,33,M,Phoenix,2023-09-21,"Sony,Samsung",medium,551.98,7
U04641,23,Other,San Diego,2025-02-01,"Dell,Samsung",low,130.8,5
U04642,18,Other,San Jose,2023-11-03,"Dell,Sony,HP",low,192.48,4
U04643,51,M,Philadelphia,2024-11-25,Apple,high,857.66,8
U04644,52,M,Phoenix,2024-07-16,"Apple,Samsung,Dell",high,876.13,7
U04645,35,Other,Chicago,2023-08-25,Apple,medium,403.76,5
U04646,26,F,Dallas,2025-02-03,"Sony,Samsung",medium,798.59,7
U04647,18,M,Dallas,2025-04-26,Sony,low,151.13,10
U04648,34,F,Houston,2024-03-26,"Dell,Samsung,HP",medium,323.35,15
U04649,24,M,Los Angeles,2024-10-26,"Dell,Apple,Samsung",low,155.18,12
U04650,33,Other,San Jose,2024-06-25,Apple,medium,426.57,6
U04651,38,Other,San Antonio,2024-11-22,"Dell,Sony,HP",medium,261.46,9
U04652,46,M,Los Angeles,2024-02-13,"HP,Apple",high,762.91,11
U04653,38,M,San Antonio,2025-05-10,"Dell,Apple",medium,410.0,11
U04654,49,M,Los Angeles,2025-04-09,Sony,high,302.67,15
U04655,18,Other,Houston,2025-05-06,"Apple,HP",low,277.44,7
U04656,49,M,Chicago,2024-03-23,HP,high,1414.03,6
U04657,21,Other,Dallas,2024-05-29,"Samsung,HP,Apple",low,281.38,8
U04658,38,M,Dallas,2024-06-23,Sony,medium,648.52,14
U04659,39,Other,Dallas,2024-09-29,Sony,medium,222.01,8
U04660,32,F,San Jose,2024-06-19,"HP,Dell",medium,503.15,7
U04661,27,F,Chicago,2025-06-25,Apple,medium,371.55,5
U04662,22,F,Phoenix,2025-03-11,"Dell,Apple",low,210.41,4
U04663,33,M,San Diego,2025-02-05,HP,medium,750.41,8
U04664,45,M,Philadelphia,2023-12-14,"Samsung,Sony",high,1187.84,10
U04665,29,Other,San Jose,2024-10-22,"Sony,Dell",medium,618.52,12
U04666,46,M,San Diego,2023-08-09,"HP,Samsung,Sony",high,575.55,8
U04667,33,F,Philadelphia,2024-03-05,"HP,Dell",medium,596.05,6
U04668,25,Other,Dallas,2024-12-27,"Dell,HP",medium,209.52,6
U04669,31,F,Los Angeles,2025-06-17,"HP,Samsung",medium,563.15,6
U04670,26,Other,Dallas,2025-04-14,"Apple,Sony",medium,690.38,7
U04671,41,M,San Jose,2025-06-01,Sony,high,1467.7,12
U04672,34,F,New York,2025-03-14,"Sony,Dell,HP",medium,579.63,5
U04673,32,F,San Antonio,2025-07-13,"Dell,Samsung,HP",medium,384.35,10
U04674,27,F,San Antonio,2025-07-11,"Sony,Apple",medium,678.32,9
U04675,28,M,New York,2025-04-29,"Sony,Samsung,Dell",medium,299.12,5
U04676,25,M,San Antonio,2024-09-13,"Sony,Apple,HP",medium,214.0,10
U04677,33,M,Phoenix,2024-08-09,"Sony,Apple,HP",medium,409.42,5
U04678,45,Other,Houston,2024-09-02,"Sony,Samsung",high,703.64,10
U04679,29,F,Houston,2024-04-03,"HP,Sony",medium,222.84,12
U04680,22,F,San Antonio,2023-08-30,"Sony,Dell",low,274.01,10
U04681,43,F,Phoenix,2024-01-02,"Sony,Samsung,Dell",high,391.26,7
U04682,22,M,Philadelphia,2024-01-11,"Dell,HP",low,248.28,7
U04683,47,Other,New York,2025-05-05,"Dell,Sony,Apple",high,1322.52,7
U04684,43,F,San Jose,2023-10-18,HP,high,628.5,8
U04685,22,Other,San Antonio,2024-08-27,Samsung,low,246.63,13
U04686,29,F,San Diego,2024-11-10,"HP,Apple,Dell",medium,236.13,6
U04687,32,M,Dallas,2024-08-15,"Apple,Dell",medium,200.55,6
U04688,36,Other,Phoenix,2025-04-28,"HP,Apple",medium,764.81,6
U04689,24,F,Chicago,2024-05-30,"Sony,Dell,Samsung",low,105.34,3
U04690,18,Other,Dallas,2024-08-14,Samsung,low,218.93,7
U04691,30,Other,San Diego,2024-07-09,"Samsung,Sony,Apple",medium,569.02,5
U04692,36,F,Los Angeles,2024-09-12,Dell,medium,648.7,4
U04693,31,M,Phoenix,2025-05-29,"Sony,Samsung,Apple",medium,438.72,4
U04694,29,M,Houston,2024-11-01,"Apple,HP",medium,516.33,9
U04695,27,F,Dallas,2024-03-08,Dell,medium,286.35,9
U04696,31,M,San Antonio,2024-08-05,"Samsung,HP,Sony",medium,504.55,7
U04697,33,F,Los Angeles,2023-07-31,"Apple,Dell,HP",medium,682.67,10
U04698,51,F,New York,2024-11-19,Samsung,high,373.39,10
U04699,41,F,Phoenix,2024-10-13,HP,high,1080.13,7
U04700,18,M,San Antonio,2023-09-29,"Apple,Samsung",low,219.25,8
U04701,52,Other,San Jose,2025-01-06,Samsung,high,865.47,2
U04702,21,Other,Dallas,2025-06-09,"Samsung,Apple,Dell",low,195.09,6
U04703,55,F,San Diego,2024-05-31,"Dell,HP",high,845.9,5
U04704,28,F,Philadelphia,2024-04-17,"Sony,HP",medium,409.16,11
U04705,24,F,San Jose,2025-05-30,Sony,low,274.88,6
U04706,58,Other,Los Angeles,2023-11-08,"Sony,Samsung",high,729.87,6
U04707,18,Other,Los Angeles,2025-04-09,Samsung,low,145.45,7
U04708,39,M,San Jose,2024-09-09,"Samsung,HP",medium,693.55,6
U04709,18,Other,San Jose,2025-03-12,Samsung,low,97.15,7
U04710,25,M,Houston,2024-07-20,"Apple,Sony,Dell",medium,512.01,8
U04711,43,F,New York,2024-04-09,Samsung,high,751.82,8
U04712,30,M,San Antonio,2025-03-09,"Apple,Dell",medium,464.01,8
U04713,48,Other,Los Angeles,2024-09-04,"Apple,Sony,Samsung",high,1277.96,4
U04714,28,F,San Antonio,2025-02-18,Dell,medium,775.51,5
U04715,27,Other,Houston,2024-11-09,"Samsung,Dell,Sony",medium,727.25,3
U04716,42,Other,San Diego,2024-11-15,Samsung,high,999.76,7
U04717,40,M,San Antonio,2023-12-26,"Dell,Samsung",high,713.85,6
U04718,37,Other,New York,2025-02-17,Sony,medium,504.35,10
U04719,21,M,San Diego,2024-04-11,Samsung,low,143.56,13
U04720,31,M,Dallas,2024-10-31,"HP,Apple,Sony",medium,601.94,5
U04721,32,Other,San Jose,2024-09-24,"Sony,Apple,Samsung",medium,607.22,5
U04722,28,F,San Jose,2023-12-10,HP,medium,365.78,14
U04723,57,F,Phoenix,2024-09-26,"Sony,HP",high,473.26,8
U04724,28,Other,New York,2025-06-28,"Apple,Sony",medium,301.93,8
U04725,25,M,Dallas,2024-07-09,"HP,Sony",medium,398.14,8
U04726,33,F,New York,2025-05-19,"HP,Dell,Samsung",medium,559.47,11
U04727,25,F,New York,2025-03-23,"Sony,Dell,Samsung",medium,763.33,7
U04728,29,Other,San Jose,2023-09-02,Dell,medium,494.06,8
U04729,32,Other,Philadelphia,2025-06-13,"Samsung,Apple,Dell",medium,678.47,11
U04730,43,F,Los Angeles,2024-04-12,"Apple,Dell",high,589.58,7
U04731,22,Other,San Antonio,2025-06-15,"Samsung,Apple,HP",low,74.44,6
U04732,30,Other,Phoenix,2025-07-16,"Dell,Samsung,Sony",medium,647.45,10
U04733,27,F,Phoenix,2024-08-04,"Sony,Samsung",medium,492.68,5
U04734,53,F,Chicago,2024-03-01,"Samsung,HP,Sony",high,1205.33,4
U04735,54,F,Dallas,2024-08-16,Sony,high,1116.07,8
U04736,44,F,San Antonio,2024-02-11,"Apple,Sony,Samsung",high,1191.26,5
U04737,18,M,Philadelphia,2024-07-20,"Dell,Apple",low,264.9,8
U04738,34,F,Dallas,2023-12-10,"Apple,Samsung",medium,452.35,7
U04739,54,Other,Houston,2024-06-26,"Dell,Apple",high,709.96,10
U04740,47,F,Philadelphia,2025-03-28,"Dell,Apple,HP",high,562.9,12
U04741,36,Other,Philadelphia,2024-05-29,Samsung,medium,279.02,12
U04742,28,F,Los Angeles,2024-02-21,Sony,medium,436.96,5
U04743,33,F,Los Angeles,2023-11-29,Apple,medium,769.28,10
U04744,20,Other,San Antonio,2023-12-25,"Sony,Dell",low,194.93,9
U04745,20,Other,Phoenix,2024-02-06,"HP,Dell",low,234.88,5
U04746,40,M,San Jose,2024-05-19,Apple,high,717.01,13
U04747,35,F,New York,2024-11-04,"Samsung,Dell,Sony",medium,725.03,11
U04748,22,M,Chicago,2024-08-07,"Apple,Dell,Samsung",low,83.29,9
U04749,22,M,Los Angeles,2025-03-13,"Sony,Dell",low,196.6,8
U04750,49,Other,New York,2025-04-06,"Dell,Samsung",high,1467.63,10
U04751,37,Other,Los Angeles,2023-12-22,"Dell,Samsung,HP",medium,797.72,11
U04752,34,Other,New York,2024-02-08,"Sony,Samsung",medium,687.38,9
U04753,48,M,San Antonio,2025-02-25,Samsung,high,314.49,6
U04754,36,M,Philadelphia,2024-05-27,"Samsung,Sony",medium,494.2,3
U04755,25,F,San Antonio,2023-11-01,"Sony,Samsung,HP",medium,512.5,13
U04756,36,M,New York,2024-09-26,Apple,medium,330.25,7
U04757,24,Other,Chicago,2024-04-04,Apple,low,104.5,9
U04758,36,M,Phoenix,2024-02-08,Dell,medium,382.76,11
U04759,18,Other,San Antonio,2024-12-29,"Sony,Samsung,HP",low,231.16,7
U04760,33,F,San Antonio,2025-05-07,HP,medium,508.91,8
U04761,36,M,New York,2024-11-22,"Apple,Dell,Sony",medium,622.14,5
U04762,18,Other,Philadelphia,2024-02-27,"Dell,Samsung,Sony",low,66.78,8
U04763,36,F,Houston,2023-10-02,"Apple,HP,Dell",medium,593.52,8
U04764,31,M,Dallas,2025-05-09,"Dell,Apple",medium,685.72,5
U04765,35,M,San Antonio,2024-05-20,"Dell,Samsung",medium,435.37,8
U04766,32,Other,San Jose,2024-09-20,"Samsung,Apple",medium,590.03,0
U04767,39,M,San Antonio,2024-08-28,"HP,Sony,Samsung",medium,206.1,6
U04768,37,M,San Diego,2023-11-11,Samsung,medium,600.71,10
U04769,23,Other,Phoenix,2025-06-27,Dell,low,140.31,4
U04770,25,F,Houston,2023-09-15,"Apple,Samsung,HP",medium,626.3,6
U04771,35,Other,Philadelphia,2025-03-21,"Dell,Sony,Samsung",medium,470.98,10
U04772,53,M,San Jose,2023-10-21,"Apple,Samsung",high,365.42,3
U04773,34,F,Dallas,2024-04-19,"Apple,Dell,HP",medium,275.48,9
U04774,18,F,Philadelphia,2025-02-23,"HP,Sony",low,248.87,8
U04775,27,Other,Los Angeles,2024-03-03,"Samsung,HP",medium,504.61,9
U04776,23,M,New York,2025-05-14,"Apple,Sony",low,196.78,8
U04777,45,F,San Diego,2024-05-31,"HP,Apple",high,595.31,12
U04778,39,Other,Los Angeles,2024-06-05,"Dell,HP",medium,703.49,10
U04779,28,M,Dallas,2025-02-08,Dell,medium,265.11,9
U04780,26,Other,Philadelphia,2023-09-25,"HP,Apple",medium,733.62,4
U04781,56,M,San Jose,2024-09-19,"Sony,HP,Apple",high,1105.08,6
U04782,30,Other,Phoenix,2024-09-04,"Dell,HP",medium,718.06,9
U04783,47,M,Houston,2024-01-20,"Dell,Sony,HP",high,707.92,7
U04784,36,Other,New York,2023-08-04,"Apple,Sony,Dell",medium,408.01,5
U04785,45,F,San Diego,2024-02-17,Samsung,high,1435.31,9
U04786,44,Other,Philadelphia,2023-12-01,Dell,high,1268.48,9
U04787,43,M,San Jose,2024-10-10,Samsung,high,1064.54,14
U04788,41,M,San Antonio,2024-07-01,HP,high,1230.0,5
U04789,34,Other,Houston,2024-06-04,HP,medium,495.63,3
U04790,20,M,San Diego,2025-03-11,Samsung,low,57.27,9
U04791,52,M,Houston,2024-01-12,"Apple,HP,Dell",high,313.69,15
U04792,33,Other,San Jose,2024-05-17,"Dell,HP",medium,787.1,5
U04793,26,F,Chicago,2025-07-11,Dell,medium,334.13,9
U04794,41,F,Dallas,2024-12-11,"Sony,Dell",high,879.62,4
U04795,48,F,Los Angeles,2023-12-13,"Apple,Sony,Samsung",high,1091.22,8
U04796,60,F,San Diego,2024-10-08,HP,high,789.65,8
U04797,44,F,New York,2024-09-06,"Dell,HP",high,541.47,2
U04798,43,M,Los Angeles,2024-06-22,"HP,Apple",high,1008.41,8
U04799,36,Other,Philadelphia,2024-10-24,"HP,Dell",medium,647.76,10
U04800,43,M,New York,2024-07-31,"HP,Dell,Sony",high,449.41,6
U04801,32,M,Philadelphia,2024-12-23,Samsung,medium,780.57,11
U04802,47,M,San Antonio,2024-05-25,Sony,high,626.55,11
U04803,34,F,Dallas,2025-06-09,"Apple,Sony,Dell",medium,231.05,11
U04804,21,M,Los Angeles,2024-10-01,"Apple,Sony",low,202.1,5
U04805,18,F,New York,2025-06-17,Apple,low,279.09,8
U04806,24,Other,New York,2025-06-23,"Samsung,Sony",low,114.41,8
U04807,42,F,Houston,2023-10-22,"Dell,Sony",high,592.81,8
U04808,47,F,San Jose,2024-12-03,"Apple,Sony,HP",high,552.8,14
U04809,42,Other,Dallas,2024-09-06,"Dell,HP,Apple",high,928.41,7
U04810,22,M,Los Angeles,2025-01-04,Sony,low,123.45,9
U04811,31,Other,Dallas,2023-10-15,"Samsung,Sony",medium,578.16,4
U04812,36,M,Los Angeles,2023-12-10,"Apple,Samsung,Dell",medium,560.7,5
U04813,53,Other,New York,2023-12-15,"Samsung,Sony",high,375.66,6
U04814,53,M,Philadelphia,2023-12-28,"HP,Apple",high,1174.44,10
U04815,18,M,Chicago,2024-11-18,"HP,Dell,Sony",low,154.68,10
U04816,39,F,San Antonio,2024-05-14,Dell,medium,698.83,7
U04817,28,Other,Dallas,2023-12-15,"Apple,Samsung",medium,668.66,7
U04818,25,F,New York,2023-10-04,HP,medium,567.14,6
U04819,39,F,Dallas,2024-12-17,"Dell,Sony,Samsung",medium,601.47,9
U04820,52,Other,Houston,2025-07-07,"Apple,Samsung,Dell",high,586.58,10
U04821,49,Other,San Jose,2023-09-17,HP,high,1347.12,10
U04822,59,F,New York,2025-01-25,"Dell,Samsung",high,911.76,7
U04823,34,M,San Diego,2025-03-25,"Sony,Apple",medium,530.56,5
U04824,37,M,Houston,2024-12-12,Apple,medium,687.62,9
U04825,36,Other,San Antonio,2025-06-01,"Dell,HP",medium,443.6,14
U04826,37,F,San Diego,2025-05-16,"Samsung,HP,Apple",medium,724.74,9
U04827,38,M,Chicago,2024-02-01,"Sony,Dell",medium,361.89,9
U04828,33,F,Dallas,2023-10-28,Samsung,medium,607.75,5
U04829,29,M,Houston,2024-05-27,Dell,medium,462.74,8
U04830,39,Other,San Diego,2025-04-06,"Samsung,Sony,Dell",medium,483.29,5
U04831,45,M,San Antonio,2024-08-31,"Dell,Apple",high,527.21,6
U04832,25,F,Phoenix,2023-12-16,"Dell,Sony",medium,618.81,12
U04833,39,M,Phoenix,2024-09-08,Dell,medium,413.84,5
U04834,36,M,Philadelphia,2024-04-30,"Sony,HP,Dell",medium,686.53,8
U04835,29,Other,Dallas,2025-03-01,"Samsung,Dell",medium,592.82,8
U04836,45,Other,San Jose,2025-06-09,"Apple,Sony,HP",high,1214.28,5
U04837,40,M,Los Angeles,2024-09-09,"Dell,HP,Apple",high,1244.82,7
U04838,61,Other,Philadelphia,2025-05-13,"Dell,HP",high,644.22,6
U04839,33,F,San Diego,2025-06-21,"Sony,Apple,HP",medium,448.22,7
U04840,42,Other,New York,2023-11-13,"Samsung,HP,Apple",high,1331.38,8
U04841,41,M,Phoenix,2024-05-10,"Apple,Samsung",high,1211.28,9
U04842,39,F,Dallas,2024-05-16,Samsung,medium,753.04,4
U04843,47,F,Philadelphia,2024-07-08,Samsung,high,1324.93,8
U04844,33,Other,San Jose,2025-02-24,Sony,medium,574.2,8
U04845,39,F,Chicago,2024-10-16,"Dell,Apple",medium,403.4,2
U04846,37,F,Philadelphia,2024-04-03,"Samsung,Dell,Apple",medium,521.25,11
